---------------
WORDS: formed treatment observed 

and RESULT ITEMS:
SCORE: 6.860756 | ITEM NUMBER 1 | ITEM ID: 1355422
SCORE: 5.706168 | ITEM NUMBER 73 | ITEM ID: 1297554
SCORE: 5.685522 | ITEM NUMBER 74 | ITEM ID: 2435632
SCORE: 5.685371 | ITEM NUMBER 75 | ITEM ID: 596593
SCORE: 5.682840 | ITEM NUMBER 76 | ITEM ID: 1064954
SCORE: 5.654979 | ITEM NUMBER 77 | ITEM ID: 2316894
SCORE: 5.601778 | ITEM NUMBER 78 | ITEM ID: 2436702
SCORE: 5.524664 | ITEM NUMBER 79 | ITEM ID: 911700
SCORE: 5.491822 | ITEM NUMBER 80 | ITEM ID: 2435794
SCORE: 5.437510 | ITEM NUMBER 81 | ITEM ID: 1066732
SCORE: 5.407638 | ITEM NUMBER 82 | ITEM ID: 261491
SCORE: 5.382500 | ITEM NUMBER 83 | ITEM ID: 635695
SCORE: 5.345695 | ITEM NUMBER 84 | ITEM ID: 1068550
SCORE: 5.344267 | ITEM NUMBER 85 | ITEM ID: 2431335
SCORE: 5.323575 | ITEM NUMBER 86 | ITEM ID: 1561656
SCORE: 5.287681 | ITEM NUMBER 87 | ITEM ID: 1644340
SCORE: 5.271979 | ITEM NUMBER 88 | ITEM ID: 288028
SCORE: 5.264523 | ITEM NUMBER 89 | ITEM ID: 2436129
SCORE: 5.252938 | ITEM NUMBER 90 | ITEM ID: 1594149
SCORE: 5.219121 | ITEM NUMBER 91 | ITEM ID: 607600
SCORE: 5.207572 | ITEM NUMBER 92 | ITEM ID: 261562
SCORE: 5.199932 | ITEM NUMBER 93 | ITEM ID: 636559
SCORE: 5.192077 | ITEM NUMBER 94 | ITEM ID: 809931
SCORE: 5.183454 | ITEM NUMBER 95 | ITEM ID: 940417
SCORE: 5.182110 | ITEM NUMBER 96 | ITEM ID: 1561439
SCORE: 5.166449 | ITEM NUMBER 97 | ITEM ID: 1250808
SCORE: 5.152062 | ITEM NUMBER 98 | ITEM ID: 2435593
SCORE: 5.132008 | ITEM NUMBER 99 | ITEM ID: 1768396
SCORE: 5.089357 | ITEM NUMBER 100 | ITEM ID: 2458441
SCORE: 5.077846 | ITEM NUMBER 101 | ITEM ID: 943744
SCORE: 4.998958 | ITEM NUMBER 102 | ITEM ID: 1571414
SCORE: 4.977823 | ITEM NUMBER 103 | ITEM ID: 2303097
SCORE: 4.945936 | ITEM NUMBER 104 | ITEM ID: 1562239
SCORE: 4.938874 | ITEM NUMBER 105 | ITEM ID: 1559218
SCORE: 4.926946 | ITEM NUMBER 106 | ITEM ID: 1066452
SCORE: 4.873913 | ITEM NUMBER 107 | ITEM ID: 2316596
SCORE: 4.870976 | ITEM NUMBER 108 | ITEM ID: 2460002
SCORE: 4.855242 | ITEM NUMBER 109 | ITEM ID: 2435450
SCORE: 4.835008 | ITEM NUMBER 110 | ITEM ID: 1065203
SCORE: 4.828742 | ITEM NUMBER 111 | ITEM ID: 1557610
SCORE: 4.821875 | ITEM NUMBER 112 | ITEM ID: 1905654
SCORE: 4.815375 | ITEM NUMBER 113 | ITEM ID: 261503
SCORE: 4.795090 | ITEM NUMBER 114 | ITEM ID: 910338
SCORE: 4.784663 | ITEM NUMBER 115 | ITEM ID: 2432533
SCORE: 4.774502 | ITEM NUMBER 116 | ITEM ID: 2039715
SCORE: 4.763949 | ITEM NUMBER 117 | ITEM ID: 2439723
SCORE: 4.754580 | ITEM NUMBER 118 | ITEM ID: 1477668
SCORE: 4.750256 | ITEM NUMBER 119 | ITEM ID: 1070831
SCORE: 4.749933 | ITEM NUMBER 120 | ITEM ID: 2419279
SCORE: 4.718749 | ITEM NUMBER 121 | ITEM ID: 2078300
SCORE: 4.699815 | ITEM NUMBER 122 | ITEM ID: 672890
SCORE: 4.682294 | ITEM NUMBER 123 | ITEM ID: 1327522
SCORE: 4.667260 | ITEM NUMBER 124 | ITEM ID: 652801
SCORE: 4.650016 | ITEM NUMBER 125 | ITEM ID: 2319034
SCORE: 4.567363 | ITEM NUMBER 126 | ITEM ID: 2551072
SCORE: 4.513816 | ITEM NUMBER 127 | ITEM ID: 2312291
SCORE: 4.511678 | ITEM NUMBER 128 | ITEM ID: 2533232
SCORE: 4.456740 | ITEM NUMBER 129 | ITEM ID: 2436255
SCORE: 4.441011 | ITEM NUMBER 130 | ITEM ID: 911944
SCORE: 4.434266 | ITEM NUMBER 131 | ITEM ID: 2533135
SCORE: 4.422009 | ITEM NUMBER 132 | ITEM ID: 2315981
SCORE: 4.412422 | ITEM NUMBER 133 | ITEM ID: 1071115
SCORE: 4.409741 | ITEM NUMBER 134 | ITEM ID: 988600
SCORE: 4.389074 | ITEM NUMBER 135 | ITEM ID: 1064457
SCORE: 4.369707 | ITEM NUMBER 136 | ITEM ID: 1071263
SCORE: 4.367371 | ITEM NUMBER 137 | ITEM ID: 1070355
SCORE: 4.362954 | ITEM NUMBER 138 | ITEM ID: 1588656
SCORE: 4.353921 | ITEM NUMBER 139 | ITEM ID: 1737689
SCORE: 4.294338 | ITEM NUMBER 140 | ITEM ID: 1068552
SCORE: 4.283418 | ITEM NUMBER 141 | ITEM ID: 2481819
SCORE: 4.281343 | ITEM NUMBER 142 | ITEM ID: 2282793
SCORE: 4.278100 | ITEM NUMBER 143 | ITEM ID: 923452
SCORE: 4.261472 | ITEM NUMBER 144 | ITEM ID: 261542
SCORE: 4.216033 | ITEM NUMBER 145 | ITEM ID: 2523515
SCORE: 4.179993 | ITEM NUMBER 146 | ITEM ID: 1935186
SCORE: 4.098977 | ITEM NUMBER 147 | ITEM ID: 1064445
SCORE: 4.055962 | ITEM NUMBER 148 | ITEM ID: 2512092
SCORE: 4.014287 | ITEM NUMBER 149 | ITEM ID: 1070509
SCORE: 4.003304 | ITEM NUMBER 150 | ITEM ID: 2551097
SCORE: 4.002150 | ITEM NUMBER 151 | ITEM ID: 234204
SCORE: 3.955578 | ITEM NUMBER 152 | ITEM ID: 2311346
SCORE: 3.866898 | ITEM NUMBER 153 | ITEM ID: 911972
SCORE: 3.863141 | ITEM NUMBER 154 | ITEM ID: 1064169
SCORE: 3.762730 | ITEM NUMBER 155 | ITEM ID: 2533149
SCORE: 3.669689 | ITEM NUMBER 156 | ITEM ID: 261528
SCORE: 3.653300 | ITEM NUMBER 157 | ITEM ID: 2533248
SCORE: 3.627940 | ITEM NUMBER 158 | ITEM ID: 261504
SCORE: 3.570378 | ITEM NUMBER 159 | ITEM ID: 1103183
SCORE: 3.516996 | ITEM NUMBER 160 | ITEM ID: 943057
SCORE: 3.505976 | ITEM NUMBER 161 | ITEM ID: 2357362
SCORE: 3.460085 | ITEM NUMBER 162 | ITEM ID: 2315060
SCORE: 3.427424 | ITEM NUMBER 163 | ITEM ID: 254532
SCORE: 3.344442 | ITEM NUMBER 164 | ITEM ID: 2355546
SCORE: 3.194486 | ITEM NUMBER 165 | ITEM ID: 771720
SCORE: 3.179990 | ITEM NUMBER 166 | ITEM ID: 569724
SCORE: 2.723697 | ITEM NUMBER 167 | ITEM ID: 2676544
SCORE: 2.423338 | ITEM NUMBER 168 | ITEM ID: 921477
SCORE: 2.370740 | ITEM NUMBER 169 | ITEM ID: 2533252
SCORE: 2.209526 | ITEM NUMBER 170 | ITEM ID: 1625593
---------------
---------------
WORDS: according employed signs 

and RESULT ITEMS:
SCORE: 6.682397 | ITEM NUMBER 1 | ITEM ID: 600042
SCORE: 5.910621 | ITEM NUMBER 2 | ITEM ID: 1017692
SCORE: 4.704898 | ITEM NUMBER 3 | ITEM ID: 2329349
SCORE: 4.225667 | ITEM NUMBER 4 | ITEM ID: 1710226
SCORE: 4.157742 | ITEM NUMBER 5 | ITEM ID: 2499969
SCORE: 4.119612 | ITEM NUMBER 6 | ITEM ID: 1989702
SCORE: 4.073487 | ITEM NUMBER 7 | ITEM ID: 1217616
SCORE: 3.987810 | ITEM NUMBER 8 | ITEM ID: 572129
SCORE: 3.844690 | ITEM NUMBER 9 | ITEM ID: 757612
SCORE: 3.173715 | ITEM NUMBER 10 | ITEM ID: 1591233
SCORE: 2.440730 | ITEM NUMBER 11 | ITEM ID: 2322334
---------------
---------------
WORDS: article levels material 

and RESULT ITEMS:
SCORE: 7.831544 | ITEM NUMBER 1 | ITEM ID: 252405
SCORE: 7.169981 | ITEM NUMBER 2 | ITEM ID: 2281246
SCORE: 6.610605 | ITEM NUMBER 3 | ITEM ID: 2468173
SCORE: 6.226610 | ITEM NUMBER 4 | ITEM ID: 556973
SCORE: 6.037629 | ITEM NUMBER 5 | ITEM ID: 1985419
SCORE: 6.005361 | ITEM NUMBER 6 | ITEM ID: 701834
SCORE: 6.000968 | ITEM NUMBER 7 | ITEM ID: 1985860
SCORE: 5.965973 | ITEM NUMBER 8 | ITEM ID: 222170
SCORE: 5.952859 | ITEM NUMBER 9 | ITEM ID: 2478702
SCORE: 5.860436 | ITEM NUMBER 10 | ITEM ID: 669463
SCORE: 5.710168 | ITEM NUMBER 11 | ITEM ID: 2532365
SCORE: 5.709670 | ITEM NUMBER 12 | ITEM ID: 2420900
SCORE: 5.395491 | ITEM NUMBER 13 | ITEM ID: 1136922
SCORE: 5.323672 | ITEM NUMBER 14 | ITEM ID: 1273181
SCORE: 5.274467 | ITEM NUMBER 15 | ITEM ID: 2666107
SCORE: 5.258781 | ITEM NUMBER 16 | ITEM ID: 1036595
SCORE: 5.255071 | ITEM NUMBER 17 | ITEM ID: 515232
SCORE: 5.244819 | ITEM NUMBER 18 | ITEM ID: 1180135
SCORE: 5.237597 | ITEM NUMBER 19 | ITEM ID: 1638205
SCORE: 5.141028 | ITEM NUMBER 20 | ITEM ID: 121236
SCORE: 5.100456 | ITEM NUMBER 21 | ITEM ID: 910090
SCORE: 5.092365 | ITEM NUMBER 22 | ITEM ID: 668556
SCORE: 5.065229 | ITEM NUMBER 23 | ITEM ID: 528625
SCORE: 5.051331 | ITEM NUMBER 24 | ITEM ID: 652520
SCORE: 4.958083 | ITEM NUMBER 25 | ITEM ID: 602393
SCORE: 4.947448 | ITEM NUMBER 26 | ITEM ID: 2092747
SCORE: 4.915313 | ITEM NUMBER 27 | ITEM ID: 364945
SCORE: 4.908121 | ITEM NUMBER 28 | ITEM ID: 2467903
SCORE: 4.908087 | ITEM NUMBER 29 | ITEM ID: 1388496
SCORE: 4.829106 | ITEM NUMBER 30 | ITEM ID: 1186182
SCORE: 4.762859 | ITEM NUMBER 31 | ITEM ID: 494847
SCORE: 4.753832 | ITEM NUMBER 32 | ITEM ID: 1488358
SCORE: 4.744945 | ITEM NUMBER 33 | ITEM ID: 785885
SCORE: 4.735571 | ITEM NUMBER 34 | ITEM ID: 1464014
SCORE: 4.730825 | ITEM NUMBER 35 | ITEM ID: 1184482
SCORE: 4.724483 | ITEM NUMBER 36 | ITEM ID: 1000172
SCORE: 4.544494 | ITEM NUMBER 37 | ITEM ID: 2624341
SCORE: 4.470949 | ITEM NUMBER 38 | ITEM ID: 2682862
SCORE: 4.268994 | ITEM NUMBER 39 | ITEM ID: 1436041
SCORE: 4.265384 | ITEM NUMBER 40 | ITEM ID: 951108
SCORE: 4.203568 | ITEM NUMBER 41 | ITEM ID: 1737954
SCORE: 4.164931 | ITEM NUMBER 42 | ITEM ID: 673621
SCORE: 4.155622 | ITEM NUMBER 43 | ITEM ID: 507868
SCORE: 4.085285 | ITEM NUMBER 44 | ITEM ID: 1601416
SCORE: 4.074120 | ITEM NUMBER 45 | ITEM ID: 2198796
SCORE: 4.068599 | ITEM NUMBER 46 | ITEM ID: 1512562
SCORE: 4.064230 | ITEM NUMBER 47 | ITEM ID: 1184519
SCORE: 4.031273 | ITEM NUMBER 48 | ITEM ID: 1352781
SCORE: 4.022910 | ITEM NUMBER 49 | ITEM ID: 1742350
SCORE: 3.978503 | ITEM NUMBER 50 | ITEM ID: 1244939
SCORE: 3.963711 | ITEM NUMBER 51 | ITEM ID: 2423843
SCORE: 3.954137 | ITEM NUMBER 52 | ITEM ID: 1990453
SCORE: 3.938459 | ITEM NUMBER 53 | ITEM ID: 127443
SCORE: 3.916576 | ITEM NUMBER 54 | ITEM ID: 2545926
SCORE: 3.909078 | ITEM NUMBER 55 | ITEM ID: 2293139
SCORE: 3.852897 | ITEM NUMBER 56 | ITEM ID: 2327957
SCORE: 3.817699 | ITEM NUMBER 57 | ITEM ID: 758249
SCORE: 3.793413 | ITEM NUMBER 58 | ITEM ID: 2035856
SCORE: 3.775064 | ITEM NUMBER 59 | ITEM ID: 1481248
SCORE: 3.750424 | ITEM NUMBER 60 | ITEM ID: 829772
SCORE: 3.727952 | ITEM NUMBER 61 | ITEM ID: 1777414
SCORE: 3.718340 | ITEM NUMBER 62 | ITEM ID: 968157
SCORE: 3.707588 | ITEM NUMBER 63 | ITEM ID: 1374614
SCORE: 3.675337 | ITEM NUMBER 64 | ITEM ID: 2492189
SCORE: 3.655603 | ITEM NUMBER 65 | ITEM ID: 665491
SCORE: 3.632450 | ITEM NUMBER 66 | ITEM ID: 1193629
SCORE: 3.560695 | ITEM NUMBER 67 | ITEM ID: 2356256
SCORE: 3.552474 | ITEM NUMBER 68 | ITEM ID: 2134947
SCORE: 3.525865 | ITEM NUMBER 69 | ITEM ID: 1018289
SCORE: 3.499331 | ITEM NUMBER 70 | ITEM ID: 1136249
SCORE: 3.440853 | ITEM NUMBER 71 | ITEM ID: 2429680
SCORE: 3.427357 | ITEM NUMBER 72 | ITEM ID: 2279406
SCORE: 3.405077 | ITEM NUMBER 73 | ITEM ID: 610355
SCORE: 3.405006 | ITEM NUMBER 74 | ITEM ID: 732642
SCORE: 3.362567 | ITEM NUMBER 75 | ITEM ID: 2430378
SCORE: 3.360000 | ITEM NUMBER 76 | ITEM ID: 1708069
SCORE: 3.331841 | ITEM NUMBER 77 | ITEM ID: 342294
SCORE: 3.320029 | ITEM NUMBER 78 | ITEM ID: 1589134
SCORE: 3.271951 | ITEM NUMBER 79 | ITEM ID: 1413521
SCORE: 3.248560 | ITEM NUMBER 80 | ITEM ID: 1127687
SCORE: 3.223663 | ITEM NUMBER 81 | ITEM ID: 1985923
SCORE: 3.178633 | ITEM NUMBER 82 | ITEM ID: 440053
SCORE: 3.124490 | ITEM NUMBER 83 | ITEM ID: 1599502
SCORE: 3.122989 | ITEM NUMBER 84 | ITEM ID: 586879
SCORE: 3.107494 | ITEM NUMBER 85 | ITEM ID: 426981
SCORE: 3.005294 | ITEM NUMBER 86 | ITEM ID: 2172459
SCORE: 2.807086 | ITEM NUMBER 87 | ITEM ID: 1374094
SCORE: 2.768836 | ITEM NUMBER 88 | ITEM ID: 611950
SCORE: 2.759468 | ITEM NUMBER 89 | ITEM ID: 311574
SCORE: 2.073652 | ITEM NUMBER 90 | ITEM ID: 572893
SCORE: 2.038445 | ITEM NUMBER 91 | ITEM ID: 2561045
SCORE: 2.038229 | ITEM NUMBER 92 | ITEM ID: 1325283
SCORE: 1.879263 | ITEM NUMBER 93 | ITEM ID: 2531807
SCORE: 1.796497 | ITEM NUMBER 94 | ITEM ID: 1325251
SCORE: 1.737106 | ITEM NUMBER 95 | ITEM ID: 1721703
SCORE: 1.707787 | ITEM NUMBER 96 | ITEM ID: 1318794
SCORE: 1.678537 | ITEM NUMBER 97 | ITEM ID: 2287594
SCORE: 1.676628 | ITEM NUMBER 98 | ITEM ID: 1325263
SCORE: 1.598605 | ITEM NUMBER 99 | ITEM ID: 1316214
---------------
---------------
WORDS: heights complexes small 

and RESULT ITEMS:
SCORE: 9.307939 | ITEM NUMBER 1 | ITEM ID: 1435919
SCORE: 7.403232 | ITEM NUMBER 2 | ITEM ID: 1517631
---------------
---------------
WORDS: changes heat give 

and RESULT ITEMS:
SCORE: 7.005770 | ITEM NUMBER 1 | ITEM ID: 1993305
SCORE: 6.301322 | ITEM NUMBER 2 | ITEM ID: 2029732
SCORE: 6.125661 | ITEM NUMBER 3 | ITEM ID: 1496884
SCORE: 6.061026 | ITEM NUMBER 4 | ITEM ID: 2277830
SCORE: 6.040596 | ITEM NUMBER 5 | ITEM ID: 245181
SCORE: 5.920811 | ITEM NUMBER 6 | ITEM ID: 627878
SCORE: 5.909035 | ITEM NUMBER 7 | ITEM ID: 627688
SCORE: 5.862118 | ITEM NUMBER 8 | ITEM ID: 2474799
SCORE: 5.799270 | ITEM NUMBER 9 | ITEM ID: 1083567
SCORE: 5.702159 | ITEM NUMBER 10 | ITEM ID: 1328005
SCORE: 5.622416 | ITEM NUMBER 11 | ITEM ID: 2425069
SCORE: 5.609962 | ITEM NUMBER 12 | ITEM ID: 2457188
SCORE: 5.536151 | ITEM NUMBER 13 | ITEM ID: 1831485
SCORE: 5.518381 | ITEM NUMBER 14 | ITEM ID: 1046682
SCORE: 5.453378 | ITEM NUMBER 15 | ITEM ID: 1134667
SCORE: 5.419105 | ITEM NUMBER 16 | ITEM ID: 1641459
SCORE: 5.342784 | ITEM NUMBER 17 | ITEM ID: 1010515
SCORE: 5.324407 | ITEM NUMBER 18 | ITEM ID: 1252391
SCORE: 5.254817 | ITEM NUMBER 19 | ITEM ID: 1045011
SCORE: 5.217427 | ITEM NUMBER 20 | ITEM ID: 1608507
SCORE: 5.081095 | ITEM NUMBER 21 | ITEM ID: 1046557
SCORE: 5.040874 | ITEM NUMBER 22 | ITEM ID: 1683726
SCORE: 5.006083 | ITEM NUMBER 23 | ITEM ID: 2429167
SCORE: 4.939142 | ITEM NUMBER 24 | ITEM ID: 1463250
SCORE: 4.877602 | ITEM NUMBER 25 | ITEM ID: 1397355
SCORE: 4.870553 | ITEM NUMBER 26 | ITEM ID: 1719693
SCORE: 4.836772 | ITEM NUMBER 27 | ITEM ID: 249515
SCORE: 4.808035 | ITEM NUMBER 28 | ITEM ID: 1051877
SCORE: 4.763299 | ITEM NUMBER 29 | ITEM ID: 1331387
SCORE: 4.714286 | ITEM NUMBER 30 | ITEM ID: 1975030
SCORE: 4.600270 | ITEM NUMBER 31 | ITEM ID: 2331630
SCORE: 4.528638 | ITEM NUMBER 32 | ITEM ID: 2000412
SCORE: 4.438676 | ITEM NUMBER 33 | ITEM ID: 2077247
SCORE: 4.415174 | ITEM NUMBER 34 | ITEM ID: 985745
SCORE: 4.409564 | ITEM NUMBER 35 | ITEM ID: 271952
SCORE: 4.394084 | ITEM NUMBER 36 | ITEM ID: 2219812
SCORE: 4.362508 | ITEM NUMBER 37 | ITEM ID: 670651
SCORE: 4.332025 | ITEM NUMBER 38 | ITEM ID: 2386922
SCORE: 4.329858 | ITEM NUMBER 39 | ITEM ID: 2465757
SCORE: 4.274033 | ITEM NUMBER 40 | ITEM ID: 966348
SCORE: 4.251845 | ITEM NUMBER 41 | ITEM ID: 244192
SCORE: 4.198144 | ITEM NUMBER 42 | ITEM ID: 627609
SCORE: 4.118076 | ITEM NUMBER 43 | ITEM ID: 265971
SCORE: 4.116090 | ITEM NUMBER 44 | ITEM ID: 1341072
SCORE: 4.093866 | ITEM NUMBER 45 | ITEM ID: 933437
SCORE: 4.061428 | ITEM NUMBER 46 | ITEM ID: 2456549
SCORE: 4.053039 | ITEM NUMBER 47 | ITEM ID: 242130
SCORE: 4.044922 | ITEM NUMBER 48 | ITEM ID: 1595461
SCORE: 3.966127 | ITEM NUMBER 49 | ITEM ID: 1093886
SCORE: 3.908025 | ITEM NUMBER 50 | ITEM ID: 1784388
SCORE: 3.906864 | ITEM NUMBER 51 | ITEM ID: 1138833
SCORE: 3.859540 | ITEM NUMBER 52 | ITEM ID: 1114072
SCORE: 3.677723 | ITEM NUMBER 53 | ITEM ID: 78902
SCORE: 3.677671 | ITEM NUMBER 54 | ITEM ID: 627466
SCORE: 3.530152 | ITEM NUMBER 55 | ITEM ID: 628068
SCORE: 3.516753 | ITEM NUMBER 56 | ITEM ID: 2381069
SCORE: 3.485260 | ITEM NUMBER 57 | ITEM ID: 1430133
SCORE: 3.484617 | ITEM NUMBER 58 | ITEM ID: 664189
SCORE: 3.479178 | ITEM NUMBER 59 | ITEM ID: 1333249
SCORE: 3.462757 | ITEM NUMBER 60 | ITEM ID: 2418820
SCORE: 3.460493 | ITEM NUMBER 61 | ITEM ID: 2190825
SCORE: 3.397111 | ITEM NUMBER 62 | ITEM ID: 2475390
SCORE: 3.360924 | ITEM NUMBER 63 | ITEM ID: 2068556
SCORE: 3.322802 | ITEM NUMBER 64 | ITEM ID: 1006965
SCORE: 3.321158 | ITEM NUMBER 65 | ITEM ID: 2410503
SCORE: 3.315336 | ITEM NUMBER 66 | ITEM ID: 1234404
SCORE: 3.291160 | ITEM NUMBER 67 | ITEM ID: 940923
SCORE: 3.261171 | ITEM NUMBER 68 | ITEM ID: 1046128
SCORE: 3.244851 | ITEM NUMBER 69 | ITEM ID: 2277306
SCORE: 3.130694 | ITEM NUMBER 70 | ITEM ID: 2450049
SCORE: 2.964475 | ITEM NUMBER 71 | ITEM ID: 1806567
SCORE: 2.933935 | ITEM NUMBER 72 | ITEM ID: 1134805
SCORE: 2.813147 | ITEM NUMBER 73 | ITEM ID: 2352028
SCORE: 2.802312 | ITEM NUMBER 74 | ITEM ID: 2383807
SCORE: 2.772140 | ITEM NUMBER 75 | ITEM ID: 2407838
SCORE: 2.661250 | ITEM NUMBER 76 | ITEM ID: 369285
SCORE: 2.610029 | ITEM NUMBER 77 | ITEM ID: 2389283
SCORE: 2.406333 | ITEM NUMBER 78 | ITEM ID: 603819
SCORE: 2.383697 | ITEM NUMBER 79 | ITEM ID: 1397022
SCORE: 2.232274 | ITEM NUMBER 80 | ITEM ID: 670972
---------------
---------------
WORDS: resting obtained hopes 

and RESULT ITEMS:
SCORE: 5.493019 | ITEM NUMBER 1 | ITEM ID: 328679
---------------
